Project ID,Project Name,Owner,City/State,Unit,Tenant,Tenant SF,Tenant Category,Original Category,Main Mix Group,Size Bucket,Is Grocery,Is Available,Is Anchor by SF,Explicit Anchor,0-10K Store,Manual Check Notes,TJ Address,PDF File,PDF Path,Site Plan Image Path
KRG_EDDY_STREET_COMMONS_IN,Eddy Street Commons,Kite Realty Group,"South Bend, IN",100,Hammes Bookstore / retail tenant,5498,Bookstore,Kite Realty site plan,Hard Goods,3k-10k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,"1234 Eddy Street, Suite 115",FS_IN_Eddy-Street-Commons_2026-06-10-163236_pehy.pdf,/mnt/data/FS_IN_Eddy-Street-Commons_2026-06-10-163236_pehy.pdf,
KRG_EDDY_STREET_COMMONS_IN,Eddy Street Commons,Kite Realty Group,"South Bend, IN",100B,Retail Tenant,2702,Other,Kite Realty site plan,Other,0-3k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,"1234 Eddy Street, Suite 115",FS_IN_Eddy-Street-Commons_2026-06-10-163236_pehy.pdf,/mnt/data/FS_IN_Eddy-Street-Commons_2026-06-10-163236_pehy.pdf,
KRG_EDDY_STREET_COMMONS_IN,Eddy Street Commons,Kite Realty Group,"South Bend, IN",002,Retail Tenant,2182,Other,Kite Realty site plan,Other,0-3k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,"1234 Eddy Street, Suite 115",FS_IN_Eddy-Street-Commons_2026-06-10-163236_pehy.pdf,/mnt/data/FS_IN_Eddy-Street-Commons_2026-06-10-163236_pehy.pdf,
KRG_EDDY_STREET_COMMONS_IN,Eddy Street Commons,Kite Realty Group,"South Bend, IN",003,Retail Tenant,1997,Other,Kite Realty site plan,Other,0-3k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,"1234 Eddy Street, Suite 115",FS_IN_Eddy-Street-Commons_2026-06-10-163236_pehy.pdf,/mnt/data/FS_IN_Eddy-Street-Commons_2026-06-10-163236_pehy.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",029,Trader Joe's,13000,Grocery,Kite Realty site plan,Food,10k+,Yes,No,Yes,Yes,No,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",029B,Ulta Beauty,9823,Soft Goods / Apparel,Kite Realty site plan,Soft Goods,3k-10k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",014,Aldi,24884,Grocery,Kite Realty site plan,Food,10k+,Yes,No,Yes,Yes,No,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",019,Petco,10772,Pet Stores,Kite Realty site plan,Hard Goods,10k+,No,No,Yes,No,No,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",018A,J.Crew Factory,4410,Soft Goods / Apparel,Kite Realty site plan,Soft Goods,3k-10k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",003,Shake Shack,4200,Restaurant / Food & Beverage,Kite Realty site plan,Food,3k-10k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",006,Chipotle,1147,Restaurant / Food & Beverage,Kite Realty site plan,Food,0-3k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",005,Club Pilates,3542,Fitness,Kite Realty site plan,Service,3k-10k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",020B,Twisted Noodles,1858,Restaurant / Food & Beverage,Kite Realty site plan,Food,0-3k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",021,Rose Nails,1567,Beauty / Personal Service,Kite Realty site plan,Service,0-3k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",026A,Olmaz Jewelers,1555,Other,Kite Realty site plan,Other,0-3k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",023,McPherson Cleaners,525,Other,Kite Realty site plan,Other,0-3k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",026,Available,933,Available,Kite Realty site plan,Vacancy,0-3k,No,Yes,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",020A,Available,1350,Available,Kite Realty site plan,Vacancy,0-3k,No,Yes,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",017,Available,11127,Available,Kite Realty site plan,Vacancy,10k+,No,Yes,Yes,No,No,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",001A,Available,6950,Available,Kite Realty site plan,Vacancy,3k-10k,No,Yes,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",008,Available,3700,Available,Kite Realty site plan,Vacancy,3k-10k,No,Yes,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",010,Available,2233,Available,Kite Realty site plan,Vacancy,0-3k,No,Yes,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",011B,Available,2448,Available,Kite Realty site plan,Vacancy,0-3k,No,Yes,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",A,Available,2262,Available,Kite Realty site plan,Vacancy,0-3k,No,Yes,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_EASTGATE_CROSSING_NC,Eastgate Crossing,Kite Realty Group,"Chapel Hill, NC",B,Available,1927,Available,Kite Realty site plan,Vacancy,0-3k,No,Yes,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,1800 E. Franklin Street,FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,/mnt/data/FS_NC_Eastgate-Crossing_2026-06-22-131920_vxxq.pdf,
KRG_ROYAL_OAKS_VILLAGE_II_TX,Royal Oaks Village II,Kite Realty Group,"Houston, TX",III-1,Trader Joe's,12292,Grocery,Kite Realty site plan,Food,10k+,Yes,No,Yes,Yes,No,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,11683 Westheimer Road,FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,/mnt/data/FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,
KRG_ROYAL_OAKS_VILLAGE_II_TX,Royal Oaks Village II,Kite Realty Group,"Houston, TX",II-14,Kohl's,,Soft Goods / Apparel,Kite Realty site plan,Soft Goods,,No,No,No,No,,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,11683 Westheimer Road,FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,/mnt/data/FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,
KRG_ROYAL_OAKS_VILLAGE_II_TX,Royal Oaks Village II,Kite Realty Group,"Houston, TX",II-11,Available,26334,Available,Kite Realty site plan,Vacancy,10k+,No,Yes,Yes,No,No,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,11683 Westheimer Road,FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,/mnt/data/FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,
KRG_ROYAL_OAKS_VILLAGE_II_TX,Royal Oaks Village II,Kite Realty Group,"Houston, TX",II-12,Umi Sushi & Seafood Buffet,7444,Restaurant / Food & Beverage,Kite Realty site plan,Food,3k-10k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,11683 Westheimer Road,FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,/mnt/data/FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,
KRG_ROYAL_OAKS_VILLAGE_II_TX,Royal Oaks Village II,Kite Realty Group,"Houston, TX",II-5,Touchstone Infusion,11783,Medical / Health / Education,Kite Realty site plan,Service,10k+,No,No,Yes,No,No,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,11683 Westheimer Road,FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,/mnt/data/FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,
KRG_ROYAL_OAKS_VILLAGE_II_TX,Royal Oaks Village II,Kite Realty Group,"Houston, TX",II-1,Fitness Connection,11810,Fitness,Kite Realty site plan,Service,10k+,No,No,Yes,No,No,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,11683 Westheimer Road,FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,/mnt/data/FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,
KRG_ROYAL_OAKS_VILLAGE_II_TX,Royal Oaks Village II,Kite Realty Group,"Houston, TX",II-16,Capital One,,Office / Finance / Service,Kite Realty site plan,Service,,No,No,No,No,,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,11683 Westheimer Road,FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,/mnt/data/FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,
KRG_ROYAL_OAKS_VILLAGE_II_TX,Royal Oaks Village II,Kite Realty Group,"Houston, TX",II-15,Image Salon Studios,,Beauty / Personal Service,Kite Realty site plan,Service,,No,No,No,No,,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,11683 Westheimer Road,FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,/mnt/data/FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,
KRG_ROYAL_OAKS_VILLAGE_II_TX,Royal Oaks Village II,Kite Realty Group,"Houston, TX",II-3,Available,1050,Available,Kite Realty site plan,Vacancy,0-3k,No,Yes,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,11683 Westheimer Road,FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,/mnt/data/FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,
KRG_ROYAL_OAKS_VILLAGE_II_TX,Royal Oaks Village II,Kite Realty Group,"Houston, TX",II-4,Available,1700,Available,Kite Realty site plan,Vacancy,0-3k,No,Yes,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; smaller/unclear labels were omitted or marked as available where shown.,11683 Westheimer Road,FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,/mnt/data/FS_TX_Royal-Oaks-Village-II_2026-04-22-172333_vwex.pdf,
KRG_SHOPPES_UNION_HILL_NJ,The Shoppes at Union Hill,Kite Realty Group,"Denville, NJ",1,Trader Joe's,14535,Grocery,Kite Realty site plan,Food,10k+,Yes,No,Yes,Yes,No,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; some smaller/unclear labels were marked as Unidentified Tenant or Available where shown.,3056 State Route 10 West,FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,/mnt/data/FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,
KRG_SHOPPES_UNION_HILL_NJ,The Shoppes at Union Hill,Kite Realty Group,"Denville, NJ",3,Unidentified Tenant,2496,Other,Kite Realty site plan,Other,0-3k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; some smaller/unclear labels were marked as Unidentified Tenant or Available where shown.,3056 State Route 10 West,FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,/mnt/data/FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,
KRG_SHOPPES_UNION_HILL_NJ,The Shoppes at Union Hill,Kite Realty Group,"Denville, NJ",4,Unidentified Tenant,1513,Other,Kite Realty site plan,Other,0-3k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; some smaller/unclear labels were marked as Unidentified Tenant or Available where shown.,3056 State Route 10 West,FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,/mnt/data/FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,
KRG_SHOPPES_UNION_HILL_NJ,The Shoppes at Union Hill,Kite Realty Group,"Denville, NJ",5,Unidentified Tenant,4334,Other,Kite Realty site plan,Other,3k-10k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; some smaller/unclear labels were marked as Unidentified Tenant or Available where shown.,3056 State Route 10 West,FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,/mnt/data/FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,
KRG_SHOPPES_UNION_HILL_NJ,The Shoppes at Union Hill,Kite Realty Group,"Denville, NJ",6,Unidentified Tenant,2380,Other,Kite Realty site plan,Other,0-3k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; some smaller/unclear labels were marked as Unidentified Tenant or Available where shown.,3056 State Route 10 West,FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,/mnt/data/FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,
KRG_SHOPPES_UNION_HILL_NJ,The Shoppes at Union Hill,Kite Realty Group,"Denville, NJ",7,Unidentified Tenant,2052,Other,Kite Realty site plan,Other,0-3k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; some smaller/unclear labels were marked as Unidentified Tenant or Available where shown.,3056 State Route 10 West,FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,/mnt/data/FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,
KRG_SHOPPES_UNION_HILL_NJ,The Shoppes at Union Hill,Kite Realty Group,"Denville, NJ",8,Unidentified Tenant,1509,Other,Kite Realty site plan,Other,0-3k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; some smaller/unclear labels were marked as Unidentified Tenant or Available where shown.,3056 State Route 10 West,FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,/mnt/data/FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,
KRG_SHOPPES_UNION_HILL_NJ,The Shoppes at Union Hill,Kite Realty Group,"Denville, NJ",9,Unidentified Tenant,1318,Other,Kite Realty site plan,Other,0-3k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; some smaller/unclear labels were marked as Unidentified Tenant or Available where shown.,3056 State Route 10 West,FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,/mnt/data/FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,
KRG_SHOPPES_UNION_HILL_NJ,The Shoppes at Union Hill,Kite Realty Group,"Denville, NJ",10,Unidentified Tenant,1514,Other,Kite Realty site plan,Other,0-3k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; some smaller/unclear labels were marked as Unidentified Tenant or Available where shown.,3056 State Route 10 West,FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,/mnt/data/FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,
KRG_SHOPPES_UNION_HILL_NJ,The Shoppes at Union Hill,Kite Realty Group,"Denville, NJ",11,Available,1542,Available,Kite Realty site plan,Vacancy,0-3k,No,Yes,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; some smaller/unclear labels were marked as Unidentified Tenant or Available where shown.,3056 State Route 10 West,FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,/mnt/data/FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,
KRG_SHOPPES_UNION_HILL_NJ,The Shoppes at Union Hill,Kite Realty Group,"Denville, NJ",12,Unidentified Tenant,3055,Other,Kite Realty site plan,Other,3k-10k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; some smaller/unclear labels were marked as Unidentified Tenant or Available where shown.,3056 State Route 10 West,FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,/mnt/data/FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,
KRG_SHOPPES_UNION_HILL_NJ,The Shoppes at Union Hill,Kite Realty Group,"Denville, NJ",13,Top Style Nails,3042,Service,Kite Realty site plan,Service,3k-10k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; some smaller/unclear labels were marked as Unidentified Tenant or Available where shown.,3056 State Route 10 West,FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,/mnt/data/FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,
KRG_SHOPPES_UNION_HILL_NJ,The Shoppes at Union Hill,Kite Realty Group,"Denville, NJ",14,Unidentified Tenant,2475,Other,Kite Realty site plan,Other,0-3k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; some smaller/unclear labels were marked as Unidentified Tenant or Available where shown.,3056 State Route 10 West,FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,/mnt/data/FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,
KRG_SHOPPES_UNION_HILL_NJ,The Shoppes at Union Hill,Kite Realty Group,"Denville, NJ",15,GAP,10055,Apparel,Kite Realty site plan,Soft Goods,10k+,No,No,Yes,No,No,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; some smaller/unclear labels were marked as Unidentified Tenant or Available where shown.,3056 State Route 10 West,FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,/mnt/data/FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,
KRG_SHOPPES_UNION_HILL_NJ,The Shoppes at Union Hill,Kite Realty Group,"Denville, NJ",16,Unidentified Tenant,1966,Other,Kite Realty site plan,Other,0-3k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; some smaller/unclear labels were marked as Unidentified Tenant or Available where shown.,3056 State Route 10 West,FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,/mnt/data/FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,
KRG_SHOPPES_UNION_HILL_NJ,The Shoppes at Union Hill,Kite Realty Group,"Denville, NJ",17,Unidentified Tenant,2503,Other,Kite Realty site plan,Other,0-3k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; some smaller/unclear labels were marked as Unidentified Tenant or Available where shown.,3056 State Route 10 West,FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,/mnt/data/FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,
KRG_SHOPPES_UNION_HILL_NJ,The Shoppes at Union Hill,Kite Realty Group,"Denville, NJ",18,Unidentified Tenant,4979,Other,Kite Realty site plan,Other,3k-10k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; some smaller/unclear labels were marked as Unidentified Tenant or Available where shown.,3056 State Route 10 West,FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,/mnt/data/FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,
KRG_SHOPPES_UNION_HILL_NJ,The Shoppes at Union Hill,Kite Realty Group,"Denville, NJ",19,Unidentified Tenant,7000,Other,Kite Realty site plan,Other,3k-10k,No,No,No,No,Yes,Tenant/SF transcribed from Kite Realty market page/site plan PDF provided by user; some smaller/unclear labels were marked as Unidentified Tenant or Available where shown.,3056 State Route 10 West,FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,/mnt/data/FS_NJ_The-Shoppes-at-Union-Hill_2026-04-15-122720_fsep.pdf,
